[QUOTE_UNIXTIME], [QUOTE_READTIME], [QUOTE_DATE], [QUOTE_TIME_HOURS], [UNDERLYING_LAST], [EXPIRE_DATE], [EXPIRE_UNIX], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_RHO], [C_IV], [C_VOLUME], [C_LAST], [C_SIZE], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_SIZE], [P_LAST], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [P_RHO], [P_IV], [P_VOLUME], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.879350, 0.015100, 0.064480, -0.075090, 0.057040, 0.405910, 0.000000, 15.120000, 1243 x 967, 14.800000, 15.050000, 129.000000, 0.880000, 0.900000, 162 x 433, 0.850000, -0.126460, 0.015290, 0.067030, -0.074000, -0.010050, 0.419700, 370.000000, 14.000000, 0.098000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.861980, 0.016680, 0.071250, -0.082560, 0.056460, 0.405980, 968.000000, 14.320000, 1318 x 1303, 13.950000, 14.200000, 130.000000, 1.010000, 1.030000, 172 x 474, 1.030000, -0.141970, 0.016720, 0.072360, -0.079180, -0.011020, 0.416100, 1427.000000, 13.000000, 0.091000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.846370, 0.018230, 0.076650, -0.087060, 0.055560, 0.400310, 0.000000, 14.850000, 973 x 765, 13.100000, 13.300000, 131.000000, 1.170000, 1.180000, 30 x 640, 1.150000, -0.160020, 0.018190, 0.078490, -0.085460, -0.012480, 0.413040, 92.000000, 12.000000, 0.084000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.827860, 0.019770, 0.081860, -0.093230, 0.054610, 0.394960, 3.000000, 12.400000, 1583 x 577, 12.250000, 12.450000, 132.000000, 1.330000, 1.340000, 30 x 40, 1.300000, -0.178320, 0.019670, 0.084020, -0.090800, -0.013810, 0.409740, 517.000000, 11.000000, 0.077000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.805240, 0.021300, 0.089140, -0.100710, 0.052670, 0.397060, 4.000000, 11.600000, 1042 x 1371, 11.450000, 11.700000, 133.000000, 1.510000, 1.530000, 216 x 13, 1.480000, -0.198560, 0.021190, 0.090430, -0.096420, -0.015380, 0.406260, 400.000000, 10.000000, 0.070000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.784950, 0.023070, 0.094100, -0.104650, 0.052120, 0.391010, 3.000000, 10.920000, 1654 x 781, 10.650000, 10.850000, 134.000000, 1.730000, 1.750000, 22 x 380, 1.740000, -0.220720, 0.022690, 0.095880, -0.102760, -0.016950, 0.403850, 174.000000, 9.000000, 0.063000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.756930, 0.024330, 0.101160, -0.112750, 0.050410, 0.394830, 494.000000, 10.220000, 332 x 1721, 9.950000, 10.150000, 135.000000, 1.960000, 1.980000, 56 x 33, 1.970000, -0.244130, 0.024180, 0.101430, -0.107820, -0.018760, 0.401590, 3722.000000, 8.000000, 0.056000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.734700, 0.026050, 0.105700, -0.115820, 0.049080, 0.387290, 1.000000, 9.650000, 1938 x 1096, 9.150000, 9.350000, 136.000000, 2.220000, 2.250000, 146 x 366, 2.190000, -0.269470, 0.025640, 0.106650, -0.112480, -0.020860, 0.399510, 463.000000, 7.000000, 0.049000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.706460, 0.027390, 0.111510, -0.120660, 0.047610, 0.386070, 19.000000, 8.950000, 1778 x 1314, 8.450000, 8.650000, 137.000000, 2.520000, 2.530000, 1 x 3, 2.540000, -0.296450, 0.026920, 0.112100, -0.116900, -0.022310, 0.396780, 899.000000, 6.000000, 0.042000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.677790, 0.028520, 0.116110, -0.125850, 0.045240, 0.386860, 9.000000, 7.850000, 816 x 1749, 7.800000, 8.000000, 138.000000, 2.830000, 2.850000, 9 x 40, 2.830000, -0.324070, 0.028150, 0.116290, -0.121000, -0.024220, 0.394040, 387.000000, 5.000000, 0.035000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.648660, 0.029920, 0.119490, -0.128210, 0.043860, 0.381520, 14.000000, 7.410000, 2330 x 1539, 7.100000, 7.300000, 139.000000, 3.150000, 3.200000, 672 x 297, 3.170000, -0.352910, 0.029340, 0.120020, -0.123290, -0.026720, 0.391760, 505.000000, 4.000000, 0.028000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.618050, 0.031010, 0.122860, -0.131220, 0.042140, 0.378750, 543.000000, 6.600000, 2433 x 1424, 6.500000, 6.650000, 140.000000, 3.500000, 3.600000, 1831 x 2250, 3.550000, -0.383070, 0.030380, 0.123570, -0.126470, -0.028490, 0.389290, 28323.000000, 3.000000, 0.021000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.586450, 0.031700, 0.125860, -0.133710, 0.039790, 0.379130, 128.000000, 6.100000, 353 x 833, 5.950000, 6.050000, 141.000000, 3.950000, 4.000000, 1 x 1574, 4.000000, -0.413880, 0.031020, 0.126250, -0.128970, -0.031420, 0.388570, 367.000000, 2.000000, 0.014000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.554750, 0.032420, 0.128020, -0.134180, 0.037410, 0.375880, 113.000000, 5.440000, 1728 x 1391, 5.350000, 5.500000, 142.000000, 4.350000, 4.400000, 644 x 10, 4.270000, -0.445180, 0.031820, 0.128090, -0.127930, -0.033560, 0.383590, 603.000000, 1.000000, 0.007000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.521120, 0.033120, 0.128460, -0.133290, 0.035610, 0.372040, 223.000000, 4.870000, 511 x 13, 4.850000, 4.900000, 143.000000, 4.800000, 4.900000, 1657 x 1844, 4.850000, -0.477910, 0.032340, 0.129320, -0.128750, -0.035630, 0.381930, 2330.000000, 0.000000, 0.000000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.487820, 0.033220, 0.128720, -0.132750, 0.033390, 0.369690, 957.000000, 4.350000, 268 x 41, 4.350000, 4.400000, 144.000000, 5.300000, 5.400000, 418 x 1511, 5.300000, -0.510010, 0.032550, 0.129420, -0.127510, -0.037570, 0.380180, 269.000000, 1.000000, 0.007000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.455090, 0.033310, 0.128550, -0.130700, 0.031310, 0.366370, 2133.000000, 3.900000, 2243 x 1742, 3.850000, 3.950000, 145.000000, 5.800000, 5.950000, 1479 x 1683, 5.900000, -0.543330, 0.032610, 0.128020, -0.125350, -0.039380, 0.377500, 583.000000, 2.000000, 0.014000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.420900, 0.033190, 0.126910, -0.127910, 0.029000, 0.363000, 182.000000, 3.640000, 3289 x 1458, 3.400000, 3.500000, 146.000000, 6.350000, 6.500000, 1331 x 1167, 6.400000, -0.575620, 0.032480, 0.126580, -0.122200, -0.041570, 0.374290, 31.000000, 3.000000, 0.021000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.388300, 0.032760, 0.124310, -0.124340, 0.026540, 0.360940, 766.000000, 3.030000, 2767 x 2798, 3.000000, 3.100000, 147.000000, 6.950000, 7.100000, 1445 x 1531, 7.030000, -0.607980, 0.032120, 0.124090, -0.118770, -0.044100, 0.371880, 61.000000, 4.000000, 0.028000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.355000, 0.032150, 0.120460, -0.119710, 0.024500, 0.358000, 600.000000, 2.670000, 30 x 22, 2.660000, 2.680000, 148.000000, 7.550000, 7.750000, 1612 x 1645, 7.470000, -0.639820, 0.031460, 0.120640, -0.114700, -0.044850, 0.370010, 37.000000, 5.000000, 0.035000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.323410, 0.031270, 0.116190, -0.113480, 0.022270, 0.355270, 212.000000, 2.330000, 257 x 47, 2.310000, 2.340000, 149.000000, 8.200000, 8.400000, 1613 x 1033, 5.770000, -0.671440, 0.030690, 0.117040, -0.109550, -0.047130, 0.367030, 0.000000, 6.000000, 0.042000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.292530, 0.030110, 0.111310, -0.108300, 0.020320, 0.352580, 2694.000000, 2.030000, 27 x 50, 2.010000, 2.030000, 150.000000, 8.900000, 9.100000, 1499 x 1013, 9.000000, -0.700540, 0.029620, 0.111680, -0.103990, -0.047900, 0.365720, 47.000000, 7.000000, 0.049000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.221660, 0.026490, 0.095850, -0.091310, 0.016040, 0.347180, 837.000000, 1.390000, 309 x 10, 1.370000, 1.390000, 152.500000, 10.750000, 11.000000, 1482 x 903, 10.750000, -0.769090, 0.026160, 0.097760, -0.089180, -0.048950, 0.363200, 1.000000, 9.500000, 0.066000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.163540, 0.022140, 0.079950, -0.075090, 0.011280, 0.343980, 1837.000000, 0.930000, 46 x 295, 0.920000, 0.940000, 155.000000, 12.750000, 13.050000, 1612 x 548, 12.800000, -0.826840, 0.022000, 0.082030, -0.072700, -0.048250, 0.360500, 48.000000, 12.000000, 0.084000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.116230, 0.017650, 0.063480, -0.058720, 0.008160, 0.342800, 331.000000, 0.600000, 413 x 78, 0.600000, 0.620000, 157.500000, 14.900000, 15.350000, 625 x 551, 15.010000, -0.865830, 0.017670, 0.068890, -0.060940, -0.045210, 0.368190, 10.000000, 14.500000, 0.101000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.082740, 0.013670, 0.048900, -0.044810, 0.006080, 0.343470, 955.000000, 0.420000, 45 x 442, 0.400000, 0.410000, 160.000000, 16.150000, 18.000000, 66 x 61, 17.000000, -0.940600, 0.007880, 0.034310, -0.024390, -0.022260, 0.301280, 24.000000, 17.000000, 0.119000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.057670, 0.010340, 0.037710, -0.034250, 0.004060, 0.346900, 139.000000, 0.270000, 1198 x 699, 0.260000, 0.280000, 162.500000, 19.100000, 20.400000, 50 x 13, 20.350000, -0.917400, 0.009620, 0.046710, -0.041950, -0.033420, 0.382400, 0.000000, 19.500000, 0.136000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.041280, 0.007700, 0.028220, -0.026740, 0.003380, 0.352430, 612.000000, 0.180000, 689 x 148, 0.180000, 0.190000, 165.000000, 20.700000, 22.800000, 66 x 59, 18.590000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 22.000000, 0.154000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.030050, 0.005870, 0.022140, -0.020770, 0.001960, 0.362260, 23.000000, 0.130000, 145 x 661, 0.130000, 0.140000, 167.500000, 23.250000, 25.250000, 81 x 85, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 24.500000, 0.171000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.023330, 0.004600, 0.018420, -0.017990, 0.002060, 0.375340, 210.000000, 0.100000, 3 x 1118, 0.100000, 0.110000, 170.000000, 25.500000, 27.700000, 58 x 83, 26.100000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 10.000000, 27.000000, 0.189000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.017150, 0.003480, 0.014390, -0.013540, 0.001330, 0.382370, 37.000000, 0.090000, 701 x 37, 0.070000, 0.080000, 172.500000, 28.050000, 30.200000, 50 x 19, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 29.500000, 0.206000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.014490, 0.002850, 0.012400, -0.012510, 0.001290, 0.398420, 34.000000, 0.070000, 15 x 747, 0.060000, 0.070000, 175.000000, 31.900000, 32.300000, 4 x 4, 38.000000, -0.922640, 0.002950, 0.041100, -0.054360, -0.024530, 0.538100, 0.000000, 32.000000, 0.224000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.007990, 0.001630, 0.006860, -0.007790, 0.000550, 0.412700, 9.000000, 0.030000, 395 x 63, 0.030000, 0.040000, 180.000000, 36.850000, 37.700000, 4 x 13, 36.750000, -0.908850, 0.003460, 0.047200, -0.076750, -0.030950, 0.653410, 1.000000, 37.000000, 0.259000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.005320, 0.001140, 0.004880, -0.006000, 0.000320, 0.439070, 44.000000, 0.020000, 3 x 37, 0.020000, 0.030000, 185.000000, 41.900000, 42.700000, 9 x 18, 54.200000, -0.903090, 0.002930, 0.049180, -0.089630, -0.031410, 0.734230, 0.000000, 42.000000, 0.294000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.003920, 0.000700, 0.002940, -0.003420, 0.000470, 0.453980, 209.000000, 0.010000, 411 x 3, 0.010000, 0.020000, 190.000000, 46.900000, 47.700000, 8 x 18, 57.170000, -0.897560, 0.002390, 0.050260, -0.102220, -0.031890, 0.808830, 0.000000, 47.000000, 0.329000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.001950, 0.000450, 0.002840, -0.002790, 0.000240, 0.473350, 0.000000, 0.020000, 0 x 284, 0.000000, 0.020000, 195.000000, 50.500000, 52.700000, 80 x 70, 48.310000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 52.000000, 0.364000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.003220, 0.000560, 0.002740, -0.003830, 0.000330, 0.526120, 20.000000, 0.010000, 10 x 238, 0.010000, 0.020000, 200.000000, 56.850000, 57.700000, 6 x 18, 72.570000, -0.886610, 0.001590, 0.052280, -0.127600, -0.032210, 0.955100, 0.000000, 57.000000, 0.399000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.001670, 0.000350, 0.002610, -0.002610, 0.000520, 0.542000, 0.000000, 0.010000, 0 x 512, 0.000000, 0.020000, 205.000000, 60.450000, 62.700000, 68 x 68, 69.600000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 62.000000, 0.433000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.001790, 0.000340, 0.002490, -0.003180, 0.000120, 0.573770, 0.000000, 0.010000, 0 x 126, 0.000000, 0.020000, 210.000000, 65.650000, 67.700000, 51 x 18, 54.950000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 67.000000, 0.468000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.000970, 0.000180, 0.000780, -0.001680, 0.000110, 0.570120, 0.000000, 0.010000, 0 x 37, 0.000000, 0.010000, 215.000000, 70.600000, 72.700000, 52 x 70, 90.470000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 72.000000, 0.503000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.001410, 0.000160, 0.000750, -0.001430, 0.000470, 0.599160, 0.000000, 0.010000, 0 x 126, 0.000000, 0.010000, 220.000000, 75.550000, 77.700000, 50 x 70, 95.450000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 77.000000, 0.538000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.000470, 0.000130, 0.000610, -0.001100, -0.000380, 0.627750, 0.000000, 0.010000, 0 x 152, 0.000000, 0.010000, 225.000000, 80.550000, 82.700000, 86 x 68, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 82.000000, 0.573000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.000520, 0.000190, 0.001150, -0.001940, -0.000230, 0.654720, 0.000000, 0.010000, 0 x 152, 0.000000, 0.010000, 230.000000, 85.550000, 87.700000, 86 x 70, 90.820000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 87.000000, 0.608000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.000860, 0.000170, 0.001390, -0.001570, 0.000260, 0.681500, 0.000000, 0.010000, 0 x 155, 0.000000, 0.010000, 235.000000, 91.850000, 92.650000, 7 x 18, 0.000000, -0.841440, 0.000690, 0.061870, -0.238800, -0.035690, 1.483530, , 92.000000, 0.643000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.001140, 0.000120, 0.000620, -0.001330, 0.000290, 0.707770, 2.000000, 0.010000, 0 x 42, 0.000000, 0.010000, 240.000000, 95.450000, 97.650000, 54 x 50, 84.790000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 97.000000, 0.678000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.000730, 0.000170, 0.000470, -0.001530, 0.000400, 0.733150, 0.000000, 0.010000, 0 x 247, 0.000000, 0.010000, 245.000000, 101.850000, 102.650000, 4 x 18, 0.000000, -0.827640, 0.000580, 0.064630, -0.240370, -0.036810, 1.635710, , 102.000000, 0.713000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.000680, 0.000130, 0.001030, -0.001810, 0.000440, 0.758040, 0.000000, 0.010000, 0 x 140, 0.000000, 0.010000, 250.000000, 106.950000, 107.250000, 1 x 1, 75.400000, -0.823560, 0.000300, 0.065740, -0.090470, -0.036240, 1.690130, 0.000000, 107.000000, 0.748000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.000710, 0.000150, 0.001110, -0.001160, 0.000100, 0.782880, 0.000000, 0.060000, 0 x 181, 0.000000, 0.010000, 255.000000, 111.900000, 112.650000, 6 x 18, 0.000000, -0.812710, 0.000490, 0.067610, -0.265580, -0.038480, 1.793140, , 112.000000, 0.783000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.001000, 0.000100, 0.000660, -0.001600, -0.000270, 0.805990, 0.000000, 0.040000, 0 x 93, 0.000000, 0.010000, 260.000000, 115.450000, 117.650000, 71 x 57, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 117.000000, 0.818000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.000950, 0.000100, 0.001190, -0.001260, 0.000130, 0.829610, 0.000000, 0.020000, 0 x 93, 0.000000, 0.010000, 265.000000, 120.450000, 122.350000, 50 x 11, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 122.000000, 0.853000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.000210, 0.000140, 0.000530, -0.001690, 0.000530, 0.852330, 0.000000, 0.010000, 0 x 93, 0.000000, 0.010000, 270.000000, 125.400000, 127.650000, 58 x 56, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 127.000000, 0.888000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.000580, 0.000070, 0.000920, -0.001450, 0.000240, 0.874610, 0.000000, 0.010000, 0 x 266, 0.000000, 0.010000, 275.000000, 130.450000, 132.350000, 15 x 4, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 132.000000, 0.923000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.001090, 0.000090, 0.000470, -0.001370, -0.000260, 0.896330, 0.000000, 0.020000, 0 x 156, 0.000000, 0.010000, 280.000000, 136.900000, 137.300000, 4 x 4, 150.300000, -0.778930, 0.000230, 0.073210, -0.089900, -0.041080, 2.151650, 0.000000, 137.000000, 0.958000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.000950, 0.000040, 0.000390, -0.001470, 0.000330, 0.917730, 0.000000, 0.010000, 0 x 93, 0.000000, 0.010000, 285.000000, 141.850000, 142.350000, 3 x 3, 142.050000, -0.772050, 0.000240, 0.073820, -0.089550, -0.041040, 2.228520, 0.000000, 142.000000, 0.993000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.000620, 0.000090, 0.000330, -0.001260, -0.000160, 0.937830, 0.000000, 0.030000, 0 x 45, 0.000000, 0.010000, 290.000000, 145.400000, 147.700000, 50 x 50, 142.240000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 0.000000, 147.000000, 1.028000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.000490, 0.000070, 0.000900, -0.002070, -0.000320, 0.958310, 0.000000, 0.010000, 0 x 139, 0.000000, 0.010000, 295.000000, 150.350000, 152.700000, 50 x 18, 0.000000, -1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 152.000000, 1.063000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-17, 1676667600, 18.000000, 0.000920, 0.000020, 0.000700, -0.001610, -0.000040, 0.979030, 99.000000, 0.030000, 0 x 93, 0.000000, 0.010000, 300.000000, 156.800000, 157.700000, 3 x 18, 170.400000, -0.747800, 0.000300, 0.077880, -0.240390, -0.044000, 2.479400, 0.000000, 157.000000, 1.098000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-24, 1677272400, 25.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, , , 0.000000, 90 x 21, 92.350000, 93.350000, 50.000000, 0.000000, 0.010000, 0 x 86, 0.020000, -0.000820, 0.000030, 0.000270, -0.000810, -0.000120, 1.238040, 0.000000, 93.000000, 0.650000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-24, 1677272400, 25.000000, 0.975350, 0.000720, 0.021240, -0.084310, 0.022750, 2.116870, 0.000000, 87.560000, 90 x 1, 87.700000, 90.000000, 55.000000, 0.000000, 0.010000, 0 x 133, 0.010000, -0.000550, 0.000020, 0.000920, -0.000950, 0.000000, 1.130050, 0.000000, 88.000000, 0.615000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-24, 1677272400, 25.000000, 0.976790, 0.000780, 0.019960, -0.072190, 0.027870, 1.868090, 0.000000, 76.000000, 90 x 50, 82.400000, 85.000000, 60.000000, 0.000000, 0.010000, 0 x 133, 0.010000, -0.000250, 0.000040, 0.000260, -0.000790, 0.000000, 1.031500, 0.000000, 83.000000, 0.580000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-24, 1677272400, 25.000000, 0.973420, 0.000910, 0.022210, -0.074670, 0.034640, 1.730430, 0.000000, 64.150000, 90 x 66, 77.400000, 80.100000, 65.000000, 0.000000, 0.010000, 0 x 11, 0.000000, -0.000680, 0.000020, 0.000440, -0.000790, -0.000470, 0.939910, , 78.000000, 0.545000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-24, 1677272400, 25.000000, 0.971230, 0.001050, 0.024250, -0.072990, 0.040270, 1.580530, , 0.000000, 90 x 65, 72.400000, 75.100000, 70.000000, 0.000000, 0.020000, 0 x 30, 0.020000, -0.001040, 0.000070, 0.001390, -0.002240, -0.000010, 0.908310, 0.000000, 73.000000, 0.511000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-24, 1677272400, 25.000000, 0.992870, 0.000430, 0.006710, -0.013530, 0.050650, 1.019670, , 0.000000, 90 x 4, 67.400000, 68.800000, 75.000000, 0.000000, 0.010000, 0 x 251, 0.010000, -0.000940, 0.000040, 0.000740, -0.000630, 0.000000, 0.777980, 531.000000, 68.000000, 0.476000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-24, 1677272400, 25.000000, 0.984680, 0.000890, 0.013500, -0.027670, 0.053310, 1.061800, 0.000000, 59.420000, 90 x 4, 62.700000, 63.800000, 80.000000, 0.010000, 0.020000, 63 x 14, 0.020000, -0.001790, 0.000220, 0.001760, -0.002440, 0.000000, 0.775280, 155.000000, 63.000000, 0.441000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-24, 1677272400, 25.000000, 0.956690, 0.001910, 0.034050, -0.083630, 0.054270, 1.257640, , 0.000000, 6 x 51, 57.800000, 60.150000, 85.000000, 0.010000, 0.030000, 253 x 204, 0.080000, -0.002800, 0.000260, 0.002650, -0.003920, -0.000410, 0.721050, 0.000000, 58.000000, 0.406000
1675112400, 2023-01-30 16:00, 2023-01-30, 16.000000, 143.010000, 2023-02-24, 1677272400, 25.000000, 0.959360, 0.002030, 0.031920, -0.069960, 0.058710, 1.085370, , 0.000000, 78 x 65, 52.450000, 55.150000, 90.000000, 0.020000, 0.040000, 301 x 321, 0.040000, -0.004020, 0.000430, 0.004250, -0.004960, -0.000330, 0.675440, 0.000000, 53.000000, 0.371000
